id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
554287388846165092,Condo in Woodfin · ★4.89 · 3 bedrooms · 3 beds · 2 baths,443127396,Vacasa North Carolina,,28804,35.62093,-82.57609,Entire home/apt,208,2,18,2023-11-05,0.54,10,358,2,
554287419576797730,Home in Asheville · ★4.85 · 2 bedrooms · 3 beds · 2.5 baths,443127396,Vacasa North Carolina,,28806,35.59729,-82.62478,Entire home/apt,141,2,33,2023-11-06,0.87,10,364,10,
554287484246301373,Condo in Asheville · ★4.56 · 1 bedroom · 1 bed · 1 bath,443139360,Vacasa North Carolina,,28801,35.59877,-82.55442,Entire home/apt,127,2,72,2023-12-03,1.19,27,355,13,
554287486404930872,Rental unit in Asheville · ★4.78 · 1 bedroom · 2 beds · 1.5 baths,443139360,Vacasa North Carolina,,28801,35.59355,-82.55273,Entire home/apt,188,2,32,2023-12-16,1.18,27,352,13,
554287530853301502,Rental unit in Asheville · ★4.76 · 2 bedrooms · 3 beds · 2 baths,443139360,Vacasa North Carolina,,28801,35.59313199159376,-82.55255170964872,Entire home/apt,239,2,86,2023-11-16,1.50,27,356,35,
554287532136090284,Rental unit in Asheville · ★4.69 · 2 bedrooms · 3 beds · 2 baths,443139360,Vacasa North Carolina,,28801,35.59483,-82.55295,Entire home/apt,214,2,54,2023-12-11,2.45,27,0,26,
554287551309732819,Rental unit in Asheville · ★4.71 · 1 bedroom · 2 beds · 1.5 baths,443139360,Vacasa North Carolina,,28801,35.59471,-82.5542,Entire home/apt,186,2,52,2023-12-10,2.42,27,350,20,
554287584625422598,Home in Arden · ★3.73 · 6 bedrooms · 11 beds · 3.5 baths,443139360,Vacasa North Carolina,,28704,35.4633,-82.49437,Entire home/apt,418,2,11,2023-10-08,0.55,27,360,6,
554287692513149899,Condo in Asheville · ★4.64 · 1 bedroom · 1 bed · 1 bath,443139360,Vacasa North Carolina,,28801,35.59906,-82.55413,Entire home/apt,169,2,107,2023-10-22,1.82,27,362,11,
554287733342215871,Home in Fletcher · ★4.48 · 3 bedrooms · 5 beds · 2 baths,443139360,Vacasa North Carolina,,28732,35.43843,-82.46566,Entire home/apt,142,2,27,2023-11-25,0.49,27,357,6,
554338948779706744,Home in Arden · ★4.88 · 5 bedrooms · 6 beds · 3 baths,271037725,Casi & Jordan,,28704,35.46648,-82.49425,Entire home/apt,290,3,60,2023-11-18,2.70,2,302,28,
554387628515239583,Home in Asheville · ★4.83 · 2 bedrooms · 3 beds · 1 bath,443127396,Vacasa North Carolina,,28805,35.65019,-82.47627,Entire home/apt,150,2,42,2023-11-13,0.84,10,364,17,
554540295389052125,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 2 baths,10746689,Irina,,28803,35.56045162924698,-82.51645179888473,Entire home/apt,99,28,3,2022-09-28,0.14,2,260,0,
554723797986629443,Condo in Asheville · ★4.75 · 2 bedrooms · 2 beds · 2.5 baths,443127396,Vacasa North Carolina,,28801,35.59886,-82.55444,Entire home/apt,353,2,20,2023-11-26,0.63,10,358,7,
554724044914613845,Home in Asheville · ★4.84 · 3 bedrooms · 10 beds · 3.5 baths,443127396,Vacasa North Carolina,,28803,35.54849,-82.49564,Entire home/apt,354,2,68,2023-12-15,1.89,10,298,36,
554737783856768736,Home in Asheville · ★4.61 · 2 bedrooms · 3 beds · 2 baths,443139360,Vacasa North Carolina,,28805,35.65357,-82.47559,Entire home/apt,226,2,56,2023-11-19,0.85,27,362,14,
554748266723855555,Home in Asheville · ★4.70 · 4 bedrooms · 6 beds · 3 baths,443139360,Vacasa North Carolina,,28806,35.60965566015509,-82.63173501047679,Entire home/apt,353,2,77,2023-12-10,2.64,27,313,42,
554759394399258737,Home in Asheville · ★4.36 · 5 bedrooms · 15 beds · 5.5 baths,443139360,Vacasa North Carolina,,28803,35.5492,-82.49677,Entire home/apt,602,2,11,2023-04-16,0.60,27,362,7,
554837888479707395,Home in Asheville · ★4.64 · 3 bedrooms · 5 beds · 2 baths,443139360,Vacasa North Carolina,,28806,35.55247,-82.61359,Entire home/apt,152,2,33,2023-10-10,0.79,27,364,9,
554838899688295043,Home in Fletcher · ★3.86 · 5 bedrooms · 12 beds · 4.5 baths,443139360,Vacasa North Carolina,,28732,35.46803,-82.46369,Entire home/apt,686,7,14,2023-02-05,0.41,27,364,3,
554839184686601503,Home in Arden · ★4.74 · 3 bedrooms · 7 beds · 3 baths,443139360,Vacasa North Carolina,,28704,35.47894,-82.51026,Entire home/apt,281,2,69,2023-11-26,1.76,27,354,22,
555692461491360686,Guest suite in Asheville · ★4.98 · 1 bedroom · 1 bed · 1 bath,28449237,Karen,,28806,35.58521,-82.57571,Entire home/apt,84,2,94,2023-11-26,4.57,1,0,51,
556303216712717862,Home in Asheville · ★4.94 · 2 bedrooms · 3 beds · 2.5 baths,115227864,Matt,,28801,35.60414,-82.56551,Entire home/apt,100,1,33,2023-12-10,1.46,2,12,16,
556453561587092335,Guest suite in Asheville · ★4.97 · Studio · 1 bed · 1 bath,994859,Andrew,,28806,35.58294,-82.60953,Entire home/apt,115,2,36,2023-12-10,1.60,1,162,16,
557267473982972293,Guest suite in Asheville · ★5.0 · 1 bedroom · 4 beds · 1 bath,24048855,Bob & Richard,,28804,35.6182,-82.60851,Entire home/apt,165,1,12,2023-11-11,0.62,2,98,7,
557368397297803157,Home in Arden · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,2472132,Stephanie,,28704,35.48195,-82.5,Entire home/apt,225,3,25,2023-10-22,1.21,1,0,7,
557817593538158401,Farm stay in Asheville · ★4.87 · 1 bedroom · 1 bed · 1 bath,5814282,Maria,,28803,35.51394,-82.49663,Entire home/apt,75,2,60,2023-11-26,2.81,1,0,21,
557873794986607231,Rental unit in Asheville · ★4.77 · 2 bedrooms · 3 beds · 1 bath,4418476,Elizabeth,,28801,35.6052,-82.57675,Entire home/apt,144,3,78,2023-12-03,3.47,1,222,35,
557967000087971577,Home in Asheville · 3 bedrooms · 3 beds · 2 baths,3719159,Katy,,28803,35.57793,-82.54382,Entire home/apt,,30,1,2022-07-31,0.06,1,0,0,
558597394709287405,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,7202853,Jam,,28806,35.58173,-82.58867,Entire home/apt,189,30,8,2023-12-01,0.52,1,283,5,
559459823591260925,Home in Asheville · ★4.56 · 3 bedrooms · 5 beds · 2 baths,206690366,Vacasa North Carolina,,28805,35.58724,-82.46164,Entire home/apt,169,2,16,2023-10-04,0.76,10,364,6,
560708497575441639,Home in Arden · ★4.98 · 1 bedroom · 1 bed · 1 private bath,276880474,Diana,,28704,35.47179,-82.5063,Private room,55,1,98,2023-11-26,4.64,1,0,51,
561483905539593879,Rental unit in Arden · ★4.33 · 1 bedroom · 2 beds · 1 bath,308168792,Erick,,28704,35.47617,-82.50732,Entire home/apt,145,3,3,2022-11-30,0.17,1,364,0,
561628933559810559,Home in Asheville · 3 bedrooms · 5 beds · 2.5 baths,58700094,Kate,,28803,35.57305,-82.54738,Entire home/apt,300,3,0,,,1,2,0,
561696274751615668,Home in Woodfin · ★4.69 · 5 bedrooms · 5 beds · 3 baths,167186184,Towns,,28804,35.62748,-82.58159,Entire home/apt,311,2,34,2023-11-25,1.56,113,0,13,
561708030401255349,Guest suite in Asheville · ★4.88 · 1 bedroom · 1 bed · 1 bath,23239431,Ellen,,28801,35.58797,-82.5653,Entire home/apt,95,2,78,2023-12-17,3.62,2,265,45,
562151087989468295,Camper/RV in Asheville · ★4.90 · 1 bed · Half-bath,151279507,Bobby And Amanda,,28806,35.61214,-82.6031,Private room,35,1,10,2023-09-04,0.55,19,179,6,
562346651544631806,Home in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,4664726,Jakub & Maria,,28806,35.56888,-82.59623,Entire home/apt,45,30,9,2023-10-30,0.43,3,238,7,
563772837868385972,Home in Asheville · ★4.69 · 3 bedrooms · 4 beds · 2 baths,206690366,Vacasa North Carolina,,28803,35.56433,-82.48513,Entire home/apt,151,2,13,2023-11-14,0.61,10,364,7,
564465514725800559,Home in Candler · ★4.82 · 7 bedrooms · 10 beds · 4.5 baths,186125088,Curated,,28715,35.56523,-82.66784,Entire home/apt,780,2,34,2023-11-21,1.59,2,290,17,
564682816014057596,Home in Asheville · 3 bedrooms · 3 beds · 2 baths,84150222,Mary,,28801,35.60703,-82.55154,Entire home/apt,452,28,1,2022-05-01,0.05,3,146,0,
565084527936137389,Condo in Asheville · ★4.93 · 2 bedrooms · 3 beds · 2 baths,121468060,Kristin,,28801,35.59213,-82.5575,Entire home/apt,316,2,44,2023-12-03,2.29,1,354,29,
565221046093678426,Home in Asheville · ★4.81 · 4 bedrooms · 5 beds · 4 baths,134903005,Carolina Mornings,,28806,35.629695892333984,-82.62318420410156,Entire home/apt,54,1,21,2023-12-03,1.04,45,343,15,
565845862381025091,Vacation home in Asheville · ★4.97 · 2 bedrooms · 4 beds · 2 baths,445831380,Robb And Savannah,,28806,35.577106,-82.636894,Entire home/apt,141,1,76,2023-11-26,3.44,1,205,27,
565916956349123822,Home in Arden · ★5.0 · 4 bedrooms · 4 beds · 3 baths,66443098,Rebecca,,28704,35.48027,-82.56665,Entire home/apt,238,3,72,2023-12-03,3.35,1,0,35,
566127397996398378,Cabin in Asheville · ★4.96 · 6 bedrooms · 8 beds · 3 baths,242474849,Jennifer And Erik,,28805,35.61124,-82.46832,Entire home/apt,493,1,73,2023-12-10,3.39,24,305,39,
566564176788326751,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,445988334,Justin,,28806,35.58093,-82.58424,Entire home/apt,139,30,9,2023-09-01,0.46,1,234,5,
567235228834537605,Home in Asheville · ★4.99 · 1 bedroom · 2 beds · 1 bath,69379234,Meg,,28804,35.62377,-82.55777,Entire home/apt,114,1,82,2023-12-17,3.86,1,353,26,
567374138287309304,Home in Candler · ★4.91 · 3 bedrooms · 3 beds · 2.5 baths,232831690,Jon,,28715,35.56076,-82.65231,Entire home/apt,123,2,67,2023-11-25,3.08,9,0,33,
567444958220784708,Home in Asheville · ★4.97 · 1 bedroom · 2 beds · 1 bath,15808281,Kelly,,28806,35.58074,-82.57599,Entire home/apt,157,2,35,2023-11-05,1.59,1,319,11,
567933019816419619,Home in Asheville · ★4.94 · 7 bedrooms · 8 beds · 3.5 baths,39517702,Bell And Raul,,28806,35.60833,-82.6333,Entire home/apt,548,1,66,2023-11-26,3.03,1,0,25,
568954337248450674,Home in Woodfin · ★4.56 · 2 bedrooms · 2 beds · 2 baths,266361810,Alina,,28804,35.62133026123047,-82.57034301757812,Entire home/apt,180,2,9,2022-12-30,0.45,4,171,1,
569548244798677981,Condo in Asheville · ★4.95 · 2 bedrooms · 4 beds · 2 baths,167186184,Towns,,28801,35.59035,-82.55244,Entire home/apt,336,2,22,2023-09-28,1.04,113,328,10,
571027554473176486,Home in Asheville · ★5.0 · 3 bedrooms · 5 beds · 2 baths,401609004,Tara,,28805,35.59628,-82.46194,Entire home/apt,130,2,3,2023-04-05,0.14,1,351,1,
571031709574723537,Guesthouse in Fletcher · 1 bedroom · 1 bed · 1 bath,66904504,Kelly,,28732,35.42802394419904,-82.52465931764156,Entire home/apt,95,5,0,,,1,145,0,
571539242864932619,Guest suite in Asheville · ★4.89 · 1 bedroom · 3 beds · 1 bath,447050851,Ruth,,28806,35.58253,-82.57867,Entire home/apt,91,2,74,2023-12-08,3.59,1,0,40,
571846084759795576,Home in Asheville · ★4.99 · 3 bedrooms · 6 beds · 2.5 baths,447134467,Cristina,,28803,35.54683,-82.5104,Entire home/apt,245,3,69,2023-12-04,3.17,3,340,30,
572435736445977863,Villa in Woodfin · ★5.0 · 4 bedrooms · 4 beds · 4 baths,96187307,Yonder,,28804,35.64065,-82.57458,Entire home/apt,344,1,16,2023-11-15,1.01,52,352,11,
572435754874186880,Villa in Woodfin · ★5.0 · 4 bedrooms · 5 beds · 3 baths,96187307,Yonder,,28804,35.64247,-82.57353,Entire home/apt,276,1,18,2023-11-27,1.00,52,0,11,
572435769734677753,Villa in Woodfin · ★4.90 · 4 bedrooms · 6 beds · 4 baths,96187307,Yonder,,28804,35.64237,-82.57365,Entire home/apt,254,1,20,2023-12-08,1.14,52,325,12,
572435801484512661,Villa in Woodfin · ★4.82 · 4 bedrooms · 4 beds · 4 baths,96187307,Yonder,,28804,35.64113,-82.57501,Entire home/apt,235,1,17,2023-12-03,1.00,52,349,9,
572435816142415498,Villa in Woodfin · ★5.0 · 4 bedrooms · 4 beds · 4 baths,96187307,Yonder,,28804,35.64242,-82.57503,Entire home/apt,260,1,13,2023-11-15,0.76,52,349,10,
572435835067697316,Villa in Woodfin · ★4.89 · 4 bedrooms · 5 beds · 3 baths,96187307,Yonder,,28804,35.64248,-82.57424,Entire home/apt,278,1,18,2023-12-08,1.07,52,357,12,
572435867063700994,Villa in Woodfin · ★5.0 · 4 bedrooms · 5 beds · 4 baths,96187307,Yonder,,28804,35.64209,-82.57357,Entire home/apt,302,1,14,2023-11-30,0.92,52,342,9,
572435879484786314,Villa in Woodfin · ★4.92 · 4 bedrooms · 8 beds · 4 baths,96187307,Yonder,,28804,35.64218,-82.57317,Entire home/apt,305,1,13,2023-11-07,0.83,52,340,9,
572435903541837350,Villa in Woodfin · ★5.0 · 4 bedrooms · 5 beds · 4 baths,96187307,Yonder,,28804,35.64242,-82.57469,Entire home/apt,348,1,23,2023-11-19,1.47,52,352,18,
572469838940652151,Guest suite in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,99307309,Lauren,,28806,35.56608,-82.61396,Entire home/apt,83,2,12,2023-11-05,2.31,1,0,12,
572669824651811113,Home in Asheville · ★4.90 · 2 bedrooms · 2 beds · 2 baths,189799819,Michael And Kerrie,,28803,35.55206,-82.4683,Entire home/apt,,3,10,2023-12-06,0.46,5,0,5,
573082159149089383,Home in Arden · ★4.73 · 4 bedrooms · 8 beds · 3.5 baths,118878640,Crystal,,28704,35.44177,-82.57204,Entire home/apt,262,3,10,2023-10-10,0.48,4,0,4,
573082573622756593,Home in Asheville · ★4.59 · 2 bedrooms · 2 beds · 1 bath,104696155,Ludmila,,28806,35.62508,-82.6246,Entire home/apt,85,2,29,2023-10-16,1.44,1,165,14,
573392220758899521,Chalet in Asheville · ★5.0 · 2 bedrooms · 3 beds · 1 bath,447434330,Ed And Marwa,,28805,35.593239,-82.537369,Entire home/apt,209,4,42,2023-12-03,2.06,3,0,17,
573788729255175815,Home in Asheville · ★4.91 · 5 bedrooms · 5 beds · 3.5 baths,447556763,Lois,,28803,35.4958,-82.49783,Entire home/apt,477,2,33,2023-11-25,1.57,1,357,15,
574528050452533802,Cottage in Asheville · ★4.93 · 3 bedrooms · 4 beds · 2 baths,121681645,Evolve,,28803,35.56373,-82.48469,Entire home/apt,204,2,14,2022-12-31,0.65,47,260,2,
574570250363828575,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,38154145,Tasha,,28806,35.57765,-82.60735,Entire home/apt,100,30,3,2023-12-01,0.17,1,192,2,
575371354475994344,Rental unit in Asheville · ★4.98 · 1 bedroom · 2 beds · 1 bath,189552329,Audrie,,28801,35.58574,-82.55649,Entire home/apt,103,1,277,2023-12-16,13.05,1,194,152,
575374602222225785,Home in Asheville · ★4.93 · 3 bedrooms · 3 beds · 1.5 baths,216854469,Lyle,,28806,35.60345,-82.61048,Entire home/apt,132,1,120,2023-12-03,5.70,2,334,72,
577481538891576408,Home in Arden · ★5.0 · 3 bedrooms · 4 beds · 3.5 baths,243322369,Nicole,,28704,35.48508,-82.58173,Entire home/apt,200,3,36,2023-12-04,1.74,1,229,14,
577571570724983360,Guest suite in Asheville · ★4.98 · 1 bedroom · 1 bed · 1 bath,15425062,Micah,,28806,35.58164,-82.57734,Entire home/apt,73,1,55,2023-12-09,3.85,1,0,50,
577703974478980299,Guest suite in Asheville · ★5.0 · 1 bedroom · 2 beds · 1 bath,448498461,Erica,,28804,35.61635,-82.56285,Entire home/apt,125,2,51,2023-12-10,2.42,1,217,19,
578485700530755756,Home in Asheville · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,191353907,Talia,,28801,35.60278,-82.55918,Entire home/apt,425,3,20,2023-10-02,1.03,1,215,15,
578762733048842826,Chalet in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,447434330,Ed And Marwa,,28805,35.59383,-82.537659,Entire home/apt,160,4,25,2023-11-26,1.27,3,340,7,
578941144716099502,Cabin in Fletcher · ★4.96 · 1 bedroom · 1 bed · 1 bath,443124559,Keith,,28732,35.434811,-82.508972,Entire home/apt,115,1,48,2023-11-25,2.23,1,169,19,
578957859472340566,Guest suite in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,104531383,Emma Kate,,28806,35.586483001708984,-82.57479858398438,Entire home/apt,125,2,48,2023-11-14,2.63,1,79,33,
579654615388569004,Vacation home in Asheville · ★5.0 · 3 bedrooms · 6 beds · 2 baths,75017005,Sarah,,28805,35.62008,-82.47647,Entire home/apt,230,3,29,2023-11-20,1.44,1,1,15,
579930049387493349,Cottage in Arden · ★4.97 · 2 bedrooms · 5 beds · 2 baths,449003537,Marc,,28704,35.44757,-82.50226,Entire home/apt,175,2,77,2023-12-11,3.70,1,1,34,
580441849807734395,Home in Asheville · ★5.0 · 2 bedrooms · 2 beds · 2 baths,86785601,Eli,,28806,35.59685,-82.58261,Entire home/apt,249,3,10,2023-11-26,0.68,1,321,4,
580510064747989621,Home in Asheville · ★4.63 · 4 bedrooms · 6 beds · 3 baths,206690366,Vacasa North Carolina,,28804,35.6246,-82.60998,Entire home/apt,189,2,19,2023-12-03,0.98,10,358,14,
580942747790788689,Bungalow in Woodfin · ★4.96 · 3 bedrooms · 4 beds · 1 bath,62667,Heather,,28804,35.62749,-82.58093,Entire home/apt,,2,46,2023-12-03,2.23,2,0,22,
581843085257776743,Vacation home in Asheville · ★4.89 · 3 bedrooms · 4 beds · 2 baths,4634736,Bradley,,28804,35.63567,-82.58601,Entire home/apt,,3,36,2023-11-13,1.74,2,0,20,
582495099276506625,Cabin in Fletcher · ★4.78 · 3 bedrooms · 3 beds · 2 baths,96187307,Yonder,,28732,35.48518,-82.47275,Entire home/apt,205,1,9,2023-01-02,0.46,52,345,1,
582665276472244741,Rental unit in Asheville · ★5.0 · 1 bedroom · 1 bed · 1 bath,19258200,Nancy,,28803,35.56734,-82.53114,Entire home/apt,99,1,5,2023-03-30,0.28,1,74,1,
583180347593401019,Guesthouse in Asheville · ★4.90 · 1 bedroom · 1 bed · 1 bath,449690522,Felicite,,28806,35.578072,-82.652664,Entire home/apt,87,2,29,2023-11-11,1.42,1,357,8,
583243401554856728,Home in Asheville · ★4.94 · 1 bedroom · 1 bed · 1 private bath,3414106,Kate,,28806,35.57686158086909,-82.62371370437982,Private room,77,1,16,2023-12-16,5.93,1,0,16,
583433201809490265,Bungalow in Asheville · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,130289593,Ted,,28801,35.589989,-82.564598,Private room,64,2,86,2023-12-03,4.03,3,362,45,
583496461835542412,Home in Asheville · ★4.97 · 2 bedrooms · 2 beds · 1.5 baths,27761310,Chris,,28803,35.49568,-82.5029,Entire home/apt,126,2,68,2023-12-08,3.47,1,0,40,
583867686874028344,Rental unit in Asheville · ★4.57 · Studio · 2 beds · 1 bath,250328755,"River Row Flats, Inc",,28806,35.58726,-82.57456,Entire home/apt,107,1,20,2023-12-12,0.94,15,0,8,
584595916036589563,Home in Asheville · ★4.50 · 3 bedrooms · 4 beds · 4 baths,96578517,Yael,,28801,35.60084,-82.56113,Entire home/apt,464,3,4,2023-07-30,0.22,1,83,2,
585978338904685433,Guest suite in Asheville · ★4.96 · 1 bedroom · 2 beds · 1 bath,406392081,James,,28803,35.56126,-82.51681,Entire home/apt,88,2,44,2023-11-05,2.24,1,0,18,
586139757720604161,Vacation home in Asheville · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,125587791,Agnes,,28805,35.59116,-82.53508,Entire home/apt,256,2,5,2022-10-31,0.27,2,175,0,
586341322410985235,Guest suite in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 bath,56041265,Christa,,28806,35.57199,-82.62513,Entire home/apt,,1,106,2023-04-01,5.08,1,0,18,
587158049597481686,Guesthouse in Asheville · ★5.0 · 2 bedrooms · 2 beds · 1 bath,104482572,Shidonna,,28803,35.55493,-82.53159,Entire home/apt,141,3,15,2023-11-06,2.20,1,315,15,
587795283077235858,Home in Asheville · ★4.88 · 1 bedroom · 1 bed · 1 bath,85361942,Jillian,,28804,35.62862,-82.59799,Entire home/apt,155,1,41,2023-10-28,1.95,3,365,9,
587875188664208473,Home in Arden · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,115676434,James,,28704,35.47477,-82.51538,Private room,65,1,5,2022-11-14,0.26,1,365,0,
587891127575439811,Rental unit in Asheville · ★4.69 · 2 bedrooms · 2 beds · 2 baths,206690366,Vacasa North Carolina,,28801,35.60316788712577,-82.55931941693392,Entire home/apt,318,2,16,2023-11-12,0.80,10,361,7,
587891127811607012,Rental unit in Asheville · ★4.60 · 2 bedrooms · 2 beds · 2 baths,206690366,Vacasa North Carolina,,28801,35.60499,-82.55933,Entire home/apt,318,2,10,2023-07-30,0.48,10,364,4,
587962957418311144,Rental unit in Asheville · ★4.72 · 2 bedrooms · 2 beds · 2 baths,206690366,Vacasa North Carolina,,28801,35.60333,-82.55916,Entire home/apt,318,2,25,2023-10-29,1.20,10,364,11,
588343873264336287,Rental unit in Asheville · ★4.79 · 2 bedrooms · 2 beds · 2 baths,206690366,Vacasa North Carolina,,28801,35.60471174524754,-82.55925389324382,Entire home/apt,318,2,14,2023-10-29,0.69,10,364,4,
588388462295176869,Townhouse in Asheville · ★4.95 · 3 bedrooms · 3 beds · 3.5 baths,167186184,Towns,,28801,35.58775,-82.55289,Entire home/apt,380,2,20,2023-09-24,0.96,113,340,6,
588559050060230555,Cottage in Asheville · ★4.83 · 2 bedrooms · 2 beds · 2 baths,2097107,Drew,,28803,35.54881,-82.49165,Entire home/apt,154,2,28,2023-11-26,1.34,1,0,12,
589753454544295716,Home in Asheville · ★4.93 · 3 bedrooms · 4 beds · 2.5 baths,256205852,Lauren,,28806,35.57385,-82.63569,Entire home/apt,278,2,43,2023-11-26,2.21,1,216,13,
590004989672538403,Tiny home in Asheville · ★4.97 · 1 bedroom · 1 bed · 1 bath,280722569,Brandon,,28806,35.59179,-82.6274,Entire home/apt,,1,110,2023-11-25,5.85,7,0,52,
590007332285780721,Tiny home in Asheville · ★4.88 · 1 bedroom · 1 bed · 1 bath,280722569,Brandon,,28806,35.591015,-82.628227,Entire home/apt,,1,93,2023-10-30,4.46,7,0,42,
591230873312834346,Home in Arden · ★4.85 · 4 bedrooms · 5 beds · 2 baths,442004854,Buna,,28704,35.47651,-82.50539,Entire home/apt,126,2,40,2023-12-05,2.63,4,1,23,
591347919902153728,Guest suite in Asheville · ★4.99 · 1 bedroom · 2 beds · 1 bath,102533796,Patti,,28803,35.57539,-82.53505,Entire home/apt,138,2,101,2023-11-20,5.39,1,8,53,
591960600601075742,Cottage in Asheville · ★4.96 · 2 bedrooms · 3 beds · 1 bath,27748033,Christine,,28803,35.55403,-82.51381,Entire home/apt,145,3,114,2023-12-17,5.80,1,160,66,
591991014797767486,Home in Asheville · 3 bedrooms · 3 beds · 2.5 baths,2066301,Tony,,28801,35.60171,-82.55878,Entire home/apt,215,30,0,,,1,173,0,
